,county,cases,deaths
44099,Greenwood,1,0
44100,Harvey,4,0
44101,Jackson,1,0
44102,Jefferson,5,0
44103,Jewell,2,0
44104,Johnson,252,12
44105,Labette,11,0
44106,Leavenworth,61,1
44107,Linn,6,0
44108,Lyon,26,0
44109,Marion,3,0
44110,McPherson,13,0
44111,Miami,3,0
44112,Mitchell,2,0
44113,Montgomery,11,2
44114,Morris,2,0
44115,Morton,1,0
44116,Neosho,1,0
44117,Osage,3,0
44118,Osborne,2,0
44119,Ottawa,3,0
44120,Pottawatomie,5,0
44121,Pratt,1,0
44122,Reno,11,0
44123,Republic,3,0
44124,Riley,20,0
44125,Rooks,2,0
44126,Saline,8,1
44127,Scott,1,0
44128,Sedgwick,161,2
44129,Seward,3,0
44130,Shawnee,56,3
44131,Stafford,1,0
44132,Stevens,1,0
44133,Sumner,2,1
44134,Wabaunsee,1,0
44135,Woodson,3,0
44136,Wyandotte,277,16
44137,Adair,9,1
44138,Allen,4,0
44139,Anderson,3,1
44140,Ballard,1,0
44141,Barren,3,0
44142,Bath,1,0
44143,Boone,46,1
44144,Bourbon,4,1
44145,Boyd,22,2
44146,Boyle,13,0
44147,Bracken,1,0
44148,Breathitt,2,0
44149,Breckinridge,3,0
44150,Bullitt,21,2
44151,Butler,2,0
44152,Caldwell,6,0
44153,Calloway,8,1
44154,Campbell,41,3
44155,Carroll,2,0
44156,Carter,1,0
44157,Christian,45,0
44158,Clark,11,0
44159,Clinton,1,0
44160,Crittenden,3,0
44161,Cumberland,1,0
44162,Daviess,72,2
44163,Edmonson,6,0
44164,Fayette,174,7
44165,Floyd,1,0
44166,Franklin,10,0
44167,Grant,11,1
44168,Graves,5,0
44169,Grayson,2,0
44170,Green,2,0
44171,Greenup,2,0
44172,Hancock,2,0
44173,Hardin,11,0
44174,Harrison,14,0
44175,Hart,1,0
44176,Henderson,23,0
44177,Henry,3,0
44178,Hopkins,77,6
44179,Jackson,3,0
44180,Jefferson,436,33
44181,Jessamine,18,0
44182,Johnson,1,0
44183,Kenton,80,8
44184,Knox,1,0
44185,Larue,3,0
44186,Laurel,3,0
44187,Lawrence,1,0
44188,Leslie,1,0
44189,Letcher,1,0
44190,Lewis,2,0
44191,Lincoln,1,0
44192,Logan,5,0
44193,Lyon,6,2
44194,Madison,14,1
44195,Marion,5,0
44196,Marshall,8,0
44197,Martin,4,0
44198,Mason,3,0
44199,McCracken,13,1
44200,McCreary,3,0
44201,McLean,5,1
44202,Meade,2,1
44203,Menifee,3,0
44204,Mercer,4,0
44205,Monroe,2,0
44206,Montgomery,7,0
44207,Muhlenberg,26,0
44208,Nelson,7,0
44209,Nicholas,1,0
44210,Ohio,7,0
44211,Oldham,11,0
44212,Pendleton,3,0
44213,Perry,3,0
44214,Pike,1,0
44215,Powell,1,0
44216,Pulaski,26,1
44217,Rockcastle,6,0
44218,Russell,4,0
44219,Scott,21,0
44220,Shelby,13,0
44221,Simpson,14,1
44222,Spencer,4,0
44223,Taylor,3,0
44224,Todd,3,0
44225,Union,3,0
44226,Unknown,0,7
44227,Warren,35,0
44228,Washington,3,0
44229,Wayne,4,0
44230,Webster,7,0
44231,Whitley,1,0
44232,Woodford,13,0
44233,Acadia,89,3
44234,Allen,66,5
44235,Ascension,370,17
44236,Assumption,94,0
44237,Avoyelles,56,1
44238,Beauregard,26,1
44239,Bienville,24,1
44240,Bossier,171,7
44241,Caddo,906,26
44242,Calcasieu,209,4
44243,Caldwell,18,0
44244,Cameron,1,0
44245,Catahoula,17,1
44246,Claiborne,38,2
44247,Concordia,13,1
44248,De Soto,101,7
44249,East Baton Rouge,1000,36
44250,East Carroll,1,0
44251,East Feliciana,59,2
44252,Evangeline,31,0
44253,Franklin,37,0
44254,Grant,10,0
44255,Iberia,108,5
44256,Iberville,187,9
44257,Jackson,7,0
44258,Jefferson,4480,158
44259,Jefferson Davis,30,2
44260,LaSalle,9,0
44261,Lafayette,303,11
44262,Lafourche,393,11
44263,Lincoln,28,0
44264,Livingston,103,1
44265,Madison,2,0
44266,Morehouse,24,0
44267,Natchitoches,27,0
44268,Orleans,5242,224
44269,Ouachita,300,4
44270,Plaquemines,129,8
44271,Pointe Coupee,32,1
44272,Rapides,148,4
44273,Red River,5,1
44274,Richland,16,0
44275,Sabine,8,0
44276,St. Bernard,325,10
44277,St. Charles,362,22
44278,St. Helena,11,0
44279,St. James,191,7
44280,St. John the Baptist,477,35
44281,St. Landry,90,4
44282,St. Martin,127,6
44283,St. Mary,89,1
44284,St. Tammany,777,19
44285,Tangipahoa,283,5
44286,Terrebonne,233,13
44287,Union,39,3
44288,Unknown,51,2
44289,Vermilion,22,1
44290,Vernon,11,0
44291,Washington,119,8
44292,Webster,55,2
44293,West Baton Rouge,57,9
44294,West Carroll,1,0
44295,West Feliciana,38,0
44296,Winn,7,2
44297,Androscoggin,24,0
44298,Aroostook,2,0
44299,Cumberland,269,11
44300,Franklin,7,0
44301,Hancock,3,0
44302,Kennebec,26,1
44303,Knox,10,0
44304,Lincoln,9,0
44305,Oxford,12,0
44306,Penobscot,31,0
44307,Sagadahoc,14,0
44308,Somerset,5,0
44309,Unknown,4,0
44310,Waldo,11,2
44311,Washington,1,0
44312,York,132,2
44313,Allegany,8,0
44314,Anne Arundel,505,12
44315,Baltimore,979,16
44316,Baltimore city,638,13
44317,Calvert,66,2
44318,Caroline,12,0
44319,Carroll,203,18
44320,Cecil,54,1
44321,Charles,180,3
44322,Dorchester,7,0
44323,Frederick,233,4
44324,Garrett,5,0
44325,Harford,101,0
44326,Howard,299,4
44327,Kent,9,0
44328,Montgomery,1214,29
44329,Prince George's,1476,35
44330,Queen Anne's,17,0
44331,Somerset,4,0
44332,St. Mary's,65,0
44333,Talbot,13,1
44334,Washington,60,0
44335,Wicomico,21,1
44336,Worcester,16,0
44337,Barnstable,444,12
44338,Berkshire,304,21
44339,Bristol,994,28
44340,Dukes,9,0
44341,Essex,2336,60
44342,Franklin,128,22
44343,Hampden,1276,82
44344,Hampshire,177,2
44345,Middlesex,4045,93
44346,Nantucket,9,0
44347,Norfolk,2007,50
44348,Plymouth,1507,45
44349,Suffolk,4041,49
44350,Unknown,203,9
44351,Worcester,1461,30
44352,Allegan,18,0
44353,Antrim,6,0
44354,Arenac,4,0
44355,Barry,7,0
44356,Bay,42,0
44357,Berrien,80,2
44358,Branch,24,1
44359,Calhoun,57,1
44360,Cass,10,1
44361,Charlevoix,9,0
44362,Cheboygan,10,1
44363,Chippewa,1,0
44364,Clare,3,0
44365,Clinton,85,1
44366,Crawford,5,1
44367,Delta,9,1
44368,Dickinson,3,1
44369,Eaton,69,3
44370,Emmet,16,2
44371,Genesee,755,48
44372,Gladwin,4,0
44373,Gogebic,3,1
44374,Grand Traverse,15,3
44375,Gratiot,6,0
44376,Hillsdale,64,6
44377,Houghton,1,0
44378,Huron,5,0
44379,Ingham,222,3
44380,Ionia,13,1
44381,Iosco,4,1
44382,Isabella,28,2
44383,Jackson,131,4
44384,Kalamazoo,74,6
44385,Kalkaska,10,2
44386,Kent,233,10
44387,Lapeer,77,5
44388,Leelanau,4,0
44389,Lenawee,39,0
44390,Livingston,181,2
44391,Luce,1,0
44392,Mackinac,4,0
44393,Macomb,2783,165
44394,Manistee,9,0
44395,Marquette,18,2
44396,Mason,1,0
44397,Mecosta,9,1
44398,Midland,28,1
44399,Missaukee,1,1
44400,Monroe,165,1
44401,Montcalm,19,1
44402,Muskegon,53,4
44403,Newaygo,3,0
44404,Oakland,4247,246
44405,Oceana,3,1
44406,Ogemaw,3,0
44407,Osceola,3,0
44408,Oscoda,3,0
44409,Otsego,29,2
44410,Ottawa,59,1
44411,Presque Isle,1,0
44412,Roscommon,8,0
44413,Saginaw,205,7
44414,Sanilac,22,2
44415,Schoolcraft,1,0
44416,Shiawassee,31,0
44417,St. Clair,162,4
44418,St. Joseph,18,0
44419,Tuscola,36,3
44420,Unknown,368,5
44421,Van Buren,18,1
44422,Washtenaw,637,15
44423,Wayne,10093,504
44424,Wexford,7,0
44425,Anoka,53,0
44426,Beltrami,5,0
44427,Benton,1,0
44428,Big Stone,1,0
44429,Blue Earth,22,0
44430,Brown,7,0
44431,Carlton,15,0
44432,Carver,10,0
44433,Cass,3,0
44434,Chisago,5,1
44435,Clay,23,0
44436,Clearwater,2,0
44437,Cottonwood,5,0
44438,Crow Wing,13,0
44439,Dakota,79,3
44440,Dodge,13,0
44441,Douglas,1,0
44442,Faribault,4,0
44443,Fillmore,10,0
44444,Freeborn,20,0
44445,Goodhue,14,0
44446,Hennepin,375,25
44447,Houston,1,0
44448,Isanti,4,0
44449,Itasca,2,0
44450,Jackson,1,0
44451,Kandiyohi,2,0
44452,Koochiching,1,0
44453,Lac qui Parle,1,0
44454,Le Sueur,20,0
44455,Lincoln,2,0
44456,Lyon,5,0
44457,Mahnomen,1,0
44458,Martin,35,4
44459,McLeod,2,0
44460,Meeker,2,0
44461,Mower,20,0
44462,Murray,1,0
44463,Nicollet,5,0
44464,Olmsted,114,2
44465,Otter Tail,3,0
44466,Pine,2,0
44467,Pipestone,1,0
44468,Polk,1,0
44469,Ramsey,121,5
44470,Redwood,1,0
44471,Renville,2,0
44472,Rice,4,0
44473,Roseau,1,0
44474,Scott,19,1
44475,Sherburne,9,0
44476,Sibley,1,0
44477,St. Louis,33,1
44478,Stearns,7,0
44479,Steele,8,0
44480,Swift,1,0
44481,Traverse,2,0
44482,Wabasha,6,0
44483,Waseca,3,0
44484,Washington,72,2
44485,Watonwan,4,0
44486,Wilkin,5,1
44487,Winona,20,5
44488,Wright,12,0
44489,Yellow Medicine,2,0
44490,Adams,27,1
44491,Alcorn,6,0
44492,Amite,10,1
44493,Attala,17,0
44494,Benton,5,0
44495,Bolivar,57,3
44496,Calhoun,13,0
44497,Carroll,7,0
44498,Chickasaw,20,2
44499,Choctaw,9,1
44500,Claiborne,3,0
44501,Clarke,12,1
44502,Clay,14,0
44503,Coahoma,35,1
44504,Copiah,27,0
44505,Covington,7,0
44506,DeSoto,150,1
44507,Forrest,71,2
44508,Franklin,8,0
44509,George,5,0
44510,Greene,1,0
44511,Grenada,10,0
44512,Hancock,37,3
44513,Harrison,96,3
44514,Hinds,203,2
44515,Holmes,31,3
44516,Humphreys,7,1
44517,Itawamba,7,0
44518,Jackson,122,5
44519,Jasper,10,0
44520,Jefferson,4,0
44521,Jefferson Davis,4,0
44522,Jones,19,0
44523,Kemper,13,0
44524,Lafayette,26,1
44525,Lamar,24,1
44526,Lauderdale,99,5
44527,Lawrence,8,0
44528,Leake,22,0
44529,Lee,40,2
44530,Leflore,32,4
44531,Lincoln,32,2
44532,Lowndes,18,0
44533,Madison,88,2
44534,Marion,16,0
44535,Marshall,26,1
44536,Monroe,24,1
44537,Montgomery,13,1
44538,Neshoba,17,0
44539,Newton,8,0
44540,Noxubee,5,0
44541,Oktibbeha,35,1
44542,Panola,21,1
44543,Pearl River,73,4
44544,Perry,14,1
44545,Pike,35,1
44546,Pontotoc,14,1
44547,Prentiss,10,0
44548,Quitman,12,0
44549,Rankin,85,2
44550,Scott,43,0
44551,Sharkey,3,0
44552,Simpson,6,0
44553,Smith,16,0
44554,Stone,5,0
44555,Sunflower,32,1
44556,Tallahatchie,3,0
44557,Tate,19,0
44558,Tippah,41,6
44559,Tishomingo,2,0
44560,Tunica,17,1
44561,Union,6,0
44562,Walthall,16,0
44563,Warren,10,0
44564,Washington,46,2
44565,Wayne,6,0
44566,Webster,13,1
44567,Wilkinson,37,3
44568,Winston,17,0
44569,Yalobusha,11,0
44570,Yazoo,47,1
44571,Adair,11,0
44572,Atchison,1,0
44573,Barry,1,0
44574,Bates,4,0
44575,Benton,3,0
44576,Bollinger,3,0
44577,Boone,78,1
44578,Buchanan,17,1
44579,Butler,6,0
44580,Caldwell,1,0
44581,Callaway,20,1
44582,Camden,26,1
44583,Cape Girardeau,24,1
44584,Carter,3,1
44585,Cass,27,1
44586,Cedar,5,0
44587,Chariton,4,0
44588,Christian,17,0
44589,Clark,1,0
44590,Clay,38,1
44591,Clinton,9,0
44592,Cole,35,1
44593,Cooper,3,0
44594,Crawford,4,0
44595,Dallas,2,0
44596,DeKalb,3,0
44597,Dunklin,10,0
44598,Franklin,62,3
44599,Gasconade,2,0
44600,Gentry,1,0
44601,Greene,72,8
44602,Harrison,4,0
44603,Henry,2,1
44604,Howard,1,0
44605,Howell,4,0
44606,Jackson,177,5
44607,Jasper,11,0
44608,Jefferson,98,2
44609,Johnson,36,0
44610,Kansas City,257,8
44611,Lafayette,26,1
44612,Lincoln,25,1
44613,Linn,3,0
44614,Livingston,1,0
44615,Macon,2,0
44616,Madison,1,0
44617,Maries,2,0
44618,McDonald,4,0
44619,Moniteau,3,0
44620,Montgomery,6,0
44621,Morgan,1,0
44622,New Madrid,6,0
44623,Newton,7,0
44624,Nodaway,2,0
44625,Oregon,1,0
44626,Osage,4,0
44627,Pemiscot,4,0
44628,Perry,31,0
44629,Pettis,3,0
44630,Phelps,1,0
44631,Pike,5,0
44632,Platte,21,0
44633,Polk,1,0
44634,Pulaski,11,1
44635,Ralls,1,0
44636,Randolph,7,0
44637,Ray,7,0
44638,Reynolds,2,0
44639,Ripley,2,0
44640,Saline,11,0
44641,Scotland,1,0
44642,Scott,13,0
44643,Shelby,1,0
44644,St. Charles,274,11
44645,St. Clair,2,0
44646,St. Francois,20,1
44647,St. Louis,1393,28
44648,St. Louis city,498,13
44649,Ste. Genevieve,6,1
44650,Stoddard,9,0
44651,Stone,4,0
44652,Taney,7,1
44653,Unknown,1,0
44654,Vernon,1,0
44655,Warren,12,0
44656,Washington,1,0
44657,Webster,3,0
44658,Worth,1,0
44659,Wright,7,0
44660,Beaverhead,1,0
44661,Broadwater,4,0
44662,Carbon,3,0
44663,Cascade,12,0
44664,Deer Lodge,4,0
44665,Flathead,34,0
44666,Gallatin,128,0
44667,Glacier,3,0
44668,Hill,1,0
44669,Jefferson,2,0
44670,Lake,6,0
44671,Lewis and Clark,16,0
44672,Liberty,1,0
44673,Lincoln,7,1
44674,Madison,8,1
44675,Meagher,1,0
44676,Missoula,26,1
44677,Musselshell,1,0
44678,Park,7,0
44679,Ravalli,3,0
44680,Richland,2,0
44681,Roosevelt,2,0
44682,Silver Bow,11,0
44683,Stillwater,1,0
44684,Toole,18,3
44685,Yellowstone,52,0
44686,Adams,28,0
44687,Antelope,1,0
44688,Buffalo,31,1
44689,Burt,1,0
44690,Cass,3,0
44691,Cherry,1,0
44692,Cheyenne,1,0
44693,Colfax,3,0
44694,Cuming,2,0
44695,Custer,3,1
44696,Dawson,2,0
44697,Dodge,7,0
44698,Douglas,225,6
44699,Gage,24,1
44700,Gosper,1,0
44701,Hall,84,2
44702,Hamilton,8,0
44703,Johnson,1,0
44704,Kearney,3,0
44705,Kimball,9,0
44706,Knox,2,0
44707,Lancaster,44,1
44708,Lincoln,17,1
44709,Madison,6,2
44710,Merrick,2,0
44711,Nemaha,1,0
44712,Otoe,1,0
44713,Phelps,1,0
44714,Platte,5,0
44715,Polk,1,0
44716,Sarpy,38,0
44717,Saunders,4,0
44718,Scotts Bluff,10,0
44719,Seward,1,0
44720,Stanton,1,0
44721,Washington,20,0
44722,York,2,0
44723,Carson City,14,0
44724,Clark,2009,71
44725,Douglas,9,0
44726,Elko,9,1
44727,Humboldt,16,0
44728,Lyon,4,0
44729,Nye,11,0
44730,Unknown,20,0
44731,Washoe,363,10
44732,White Pine,1,0
44733,Belknap,21,0
44734,Carroll,27,0
44735,Cheshire,14,2
44736,Coos,1,0
44737,Grafton,43,0
44738,Hillsborough,318,14
44739,Merrimack,63,2
44740,Rockingham,277,2
44741,Strafford,49,0
44742,Sullivan,6,1
44743,Atlantic,191,4
44744,Bergen,8343,345
44745,Burlington,883,21
44746,Camden,990,23
44747,Cape May,109,3
44748,Cumberland,111,3
44749,Essex,6069,312
44750,Gloucester,413,8
44751,Hudson,5879,132
44752,Hunterdon,286,4
44753,Mercer,1161,36
44754,Middlesex,4628,152
44755,Monmouth,3248,98
44756,Morris,2645,117
44757,Ocean,3093,119
44758,Passaic,4690,82
44759,Salem,43,3
44760,Somerset,1335,59
44761,Sussex,392,21
44762,Union,5203,145
44763,Unknown,996,12
44764,Warren,319,7
44765,Bernalillo,369,12
44766,Catron,1,0
44767,Chaves,18,0
44768,Cibola,21,0
44769,Colfax,1,0
44770,Curry,9,0
44771,Doña Ana,44,0
44772,Eddy,6,1
44773,Grant,4,0
44774,Lea,2,0
44775,Lincoln,1,0
44776,Los Alamos,4,0
44777,McKinley,84,2
44778,Otero,3,0
44779,Rio Arriba,7,0
44780,Roosevelt,1,0
44781,San Juan,126,0
44782,San Miguel,1,0
44783,Sandoval,174,2
44784,Santa Fe,70,0
44785,Socorro,9,0
44786,Taos,15,0
44787,Torrance,8,0
44788,Valencia,11,0
44789,Albany,379,12
44790,Allegany,22,0
44791,Broome,105,6
44792,Cattaraugus,17,0
44793,Cayuga,16,1
44794,Chautauqua,18,1
44795,Chemung,59,2
44796,Chenango,55,0
44797,Clinton,40,0
44798,Columbia,70,4
44799,Cortland,16,0
44800,Delaware,37,0
44801,Dutchess,1493,21
44802,Erie,1362,46
44803,Essex,8,0
44804,Franklin,11,0
44805,Fulton,15,0
44806,Genesee,56,0
44807,Greene,28,0
44808,Hamilton,3,0
44809,Herkimer,32,1
44810,Jefferson,42,0
44811,Lewis,6,0
44812,Livingston,26,1
44813,Madison,91,1
44814,Monroe,698,31
44815,Montgomery,28,1
44816,Nassau,20140,778
44817,New York City,87028,5150
44818,Niagara,146,0
44819,Oneida,158,2
44820,Onondaga,358,10
44821,Ontario,43,0
44822,Orange,4090,79
44823,Orleans,22,0
44824,Oswego,36,0
44825,Otsego,39,2
44826,Putnam,438,16
44827,Rensselaer,79,3
44828,Rockland,6665,117
44829,Saratoga,172,1
44830,Schenectady,167,9
44831,Schoharie,12,0
44832,Schuyler,4,0
44833,Seneca,15,0
44834,St. Lawrence,76,1
44835,Steuben,89,3
44836,Suffolk,17413,369
44837,Sullivan,294,7
44838,Tioga,17,0
44839,Tompkins,105,0
44840,Ulster,460,2
44841,Warren,40,1
44842,Washington,25,0
44843,Wayne,39,0
44844,Westchester,17004,389
44845,Wyoming,29,0
44846,Yates,1,0
44847,Alamance,29,0
44848,Alexander,2,0
44849,Alleghany,2,0
44850,Anson,9,0
44851,Ashe,2,0
44852,Beaufort,10,0
44853,Bertie,11,1
44854,Bladen,1,0
44855,Brunswick,28,1
44856,Buncombe,34,1
44857,Burke,42,2
44858,Cabarrus,86,2
44859,Caldwell,11,0
44860,Carteret,19,1
44861,Caswell,2,0
44862,Catawba,27,1
44863,Chatham,26,0
44864,Cherokee,9,1
44865,Chowan,1,0
44866,Clay,4,0
44867,Cleveland,27,0
44868,Columbus,16,1
44869,Craven,19,1
44870,Cumberland,72,1
44871,Currituck,3,0
44872,Dare,7,1
44873,Davidson,78,2
44874,Davie,20,2
44875,Duplin,11,0
44876,Durham,243,1
44877,Edgecombe,15,1
44878,Forsyth,105,2
44879,Franklin,23,1
44880,Gaston,64,3
44881,Gates,4,0
44882,Granville,83,0
44883,Greene,9,0
44884,Guilford,125,8
44885,Halifax,15,0
44886,Harnett,34,2
44887,Haywood,3,0
44888,Henderson,55,2
44889,Hertford,4,1
44890,Hoke,15,0
44891,Iredell,60,1
44892,Johnston,57,5
44893,Jones,3,0
44894,Lee,4,0
44895,Lenoir,12,0
44896,Lincoln,12,0
44897,Macon,2,1
44898,Martin,4,0
44899,McDowell,13,0
44900,Mecklenburg,861,10
44901,Mitchell,3,0
44902,Montgomery,12,1
44903,Moore,57,0
44904,Nash,27,1
44905,New Hanover,49,0
44906,Northampton,54,0
44907,Onslow,24,1
44908,Orange,98,1
44909,Pamlico,3,0
44910,Pasquotank,10,0
44911,Pender,3,0
44912,Perquimans,2,0
44913,Person,8,0
44914,Pitt,57,0
44915,Polk,8,0
44916,Randolph,42,2
44917,Richmond,2,0
44918,Robeson,7,0
44919,Rockingham,9,2
44920,Rowan,71,2
44921,Rutherford,28,1
44922,Sampson,8,0
44923,Scotland,4,0
44924,Stanly,8,1
44925,Stokes,8,0
44926,Surry,10,0
44927,Transylvania,6,0
44928,Union,93,1
44929,Vance,16,0
44930,Wake,371,0
44931,Warren,3,0
44932,Washington,10,1
44933,Watauga,8,0
44934,Wayne,44,0
44935,Wilkes,4,1
44936,Wilson,42,3
44937,Yadkin,9,0
44938,Barnes,2,0
44939,Bowman,1,0
44940,Burke,2,0
44941,Burleigh,46,0
44942,Cass,83,1
44943,Divide,1,0
44944,Dunn,1,0
44945,Eddy,1,0
44946,Emmons,1,1
44947,Foster,1,0
44948,Grand Forks,11,0
44949,Grant,1,0
44950,McHenry,1,1
44951,McIntosh,1,0
44952,McKenzie,6,0
44953,McLean,2,0
44954,Morton,19,1
44955,Mountrail,20,0
44956,Oliver,1,0
44957,Pierce,2,0
44958,Ramsey,3,0
44959,Richland,1,0
44960,Sioux,1,0
44961,Slope,3,0
44962,Stark,29,1
44963,Stutsman,1,0
44964,Walsh,3,0
44965,Ward,19,0
44966,Williams,6,0
44967,Unknown,11,2
44968,Adams,3,0
44969,Allen,23,1
44970,Ashland,4,0
44971,Ashtabula,19,0
44972,Athens,3,1
44973,Auglaize,8,1
44974,Belmont,36,1
44975,Brown,4,1
44976,Butler,108,2
44977,Carroll,9,0
44978,Champaign,5,0
44979,Clark,14,0
44980,Clermont,33,1
44981,Clinton,12,0
44982,Columbiana,81,6
44983,Coshocton,12,0
44984,Crawford,12,0
44985,Cuyahoga,1014,23
44986,Darke,40,7
44987,Defiance,10,0
44988,Delaware,84,2
44989,Erie,10,1
44990,Fairfield,68,0
44991,Fayette,5,0
44992,Franklin,802,14
44993,Fulton,5,0
44994,Gallia,4,1
44995,Geauga,47,1
44996,Greene,21,1
44997,Guernsey,4,0
44998,Hamilton,473,14
44999,Hancock,16,0
45000,Hardin,3,0
45001,Henry,1,0
45002,Highland,6,0
45003,Holmes,3,0
45004,Huron,10,1
45005,Jackson,2,0
45006,Jefferson,19,0
45007,Knox,8,1
45008,Lake,106,5
45009,Lawrence,15,0
45010,Licking,78,3
45011,Logan,5,0
45012,Lorain,140,5
45013,Lucas,403,16
45014,Madison,21,2
45015,Mahoning,334,28
45016,Marion,40,0
45017,Medina,98,5
45018,Meigs,1,0
45019,Mercer,12,1
45020,Miami,110,14
45021,Monroe,2,0
45022,Montgomery,156,4
45023,Morgan,2,0
45024,Morrow,6,0
45025,Muskingum,8,0
45026,Noble,1,0
45027,Ottawa,8,0
45028,Paulding,2,0
45029,Perry,6,0
45030,Pickaway,39,0
45031,Pike,1,0
45032,Portage,116,14
45033,Preble,9,1
45034,Richland,27,1
45035,Ross,10,0
45036,Sandusky,7,1
45037,Scioto,2,0
45038,Seneca,7,1
45039,Shelby,21,0
45040,Stark,120,8
45041,Summit,221,12
45042,Trumbull,132,8
45043,Tuscarawas,26,0
45044,Union,9,0
45045,Van Wert,2,0
45046,Warren,53,0
45047,Washington,34,0
45048,Wayne,30,1
45049,Williams,1,0
45050,Wood,42,2
45051,Wyandot,8,1
45052,Adair,25,2
45053,Atoka,1,0
45054,Beaver,1,0
45055,Beckham,1,0
45056,Bryan,3,0
45057,Caddo,6,0
45058,Canadian,48,1
45059,Carter,1,0
45060,Cherokee,17,1
45061,Choctaw,2,0
45062,Cleveland,231,14
45063,Comanche,47,0
45064,Cotton,4,0
45065,Craig,5,0
45066,Creek,48,2
45067,Custer,5,0
45068,Delaware,14,0
45069,Dewey,1,0
45070,Garfield,5,0
45071,Garvin,13,0
45072,Grady,9,0
45073,Grant,1,0
45074,Greer,37,4
45075,Jackson,6,0
45076,Jefferson,1,0
45077,Kay,36,3
45078,Kingfisher,3,0
45079,Kiowa,1,0
45080,Latimer,4,1
45081,Le Flore,3,0
45082,Lincoln,10,0
45083,Logan,7,0
45084,Love,2,0
45085,Major,1,0
45086,Marshall,1,0
45087,Mayes,12,2
45088,McClain,17,0
45089,McCurtain,2,0
45090,McIntosh,1,0
45091,Muskogee,21,2
45092,Noble,6,0
45093,Nowata,10,0
45094,Oklahoma,385,15
45095,Okmulgee,13,0
45096,Osage,41,5
45097,Ottawa,17,0
45098,Pawnee,24,1
45099,Payne,25,0
45100,Pittsburg,7,0
45101,Pontotoc,9,0
45102,Pottawatomie,24,1
45103,Rogers,19,0
45104,Seminole,4,1
45105,Sequoyah,10,2
45106,Stephens,13,1
45107,Texas,3,0
45108,Tillman,1,0
45109,Tulsa,308,16
45110,Wagoner,57,4
45111,Washington,54,2
45112,Woodward,1,0
45113,Benton,21,2
45114,Clackamas,109,3
45115,Clatsop,5,0
45116,Columbia,10,0
45117,Crook,1,0
45118,Curry,3,0
45119,Deschutes,50,0
45120,Douglas,12,0
45121,Grant,1,0
45122,Hood River,3,0
45123,Jackson,44,0
45124,Josephine,16,0
45125,Klamath,20,0
45126,Lane,33,1
45127,Lincoln,4,0
45128,Linn,49,4
45129,Malheur,2,0
45130,Marion,235,9
45131,Morrow,5,0
45132,Multnomah,302,13
45133,Polk,29,1
45134,Sherman,1,0
45135,Tillamook,4,0
45136,Umatilla,11,0
45137,Union,3,0
45138,Wallowa,1,0
45139,Wasco,7,0
45140,Washington,311,6
45141,Yamhill,29,5
45142,Adams,38,1
45143,Allegheny,759,12
45144,Armstrong,20,0
45145,Beaver,129,13
45146,Bedford,4,0
45147,Berks,616,8
45148,Blair,6,0
45149,Bradford,15,0
45150,Bucks,1022,28
45151,Butler,113,2
45152,Cambria,10,1
45153,Cameron,1,0
45154,Carbon,83,2
45155,Centre,59,0
45156,Chester,425,7
45157,Clarion,8,0
45158,Clearfield,7,0
45159,Clinton,4,0
45160,Columbia,65,2
45161,Crawford,13,0
45162,Cumberland,88,2
45163,Dauphin,180,2
45164,Delaware,1222,26
45165,Elk,2,0
45166,Erie,32,1
45167,Fayette,45,1
45168,Forest,5,0
45169,Franklin,52,0
45170,Fulton,1,0
45171,Greene,21,0
45172,Huntingdon,8,0
45173,Indiana,21,0
45174,Jefferson,1,0
45175,Juniata,23,0
45176,Lackawanna,312,16
45177,Lancaster,596,17
45178,Lawrence,37,2
45179,Lebanon,187,0
45180,Lehigh,1466,13
45181,Luzerne,1241,12
45182,Lycoming,17,0
45183,McKean,1,0
45184,Mercer,30,0
45185,Mifflin,10,0
45186,Monroe,716,19
45187,Montgomery,1693,37
45188,Montour,25,0
45189,Northampton,949,20
45190,Northumberland,24,0
45191,Perry,15,1
45192,Philadelphia,5029,86
45193,Pike,163,6
45194,Potter,3,0
45195,Schuylkill,149,1
45196,Snyder,9,1
45197,Somerset,7,0
45198,Sullivan,1,0
45199,Susquehanna,16,1
45200,Tioga,10,0
45201,Union,11,0
45202,Venango,5,0
45203,Warren,1,0
45204,Washington,63,0
45205,Wayne,49,0
45206,Westmoreland,190,1
45207,Wyoming,6,0
45208,York,250,3
45209,Unknown,683,33
45210,Bristol,37,0
45211,Kent,152,0
45212,Newport,57,0
45213,Providence,957,20
45214,Unknown,424,23
45215,Washington,100,0
45216,Abbeville,7,0
45217,Aiken,42,1
45218,Allendale,2,0
45219,Anderson,96,5
45220,Bamberg,6,0
45221,Barnwell,4,0
45222,Beaufort,184,5
45223,Berkeley,61,0
45224,Calhoun,6,1
45225,Charleston,313,1
45226,Cherokee,5,0
45227,Chester,16,0
45228,Chesterfield,21,0
45229,Clarendon,75,3
45230,Colleton,15,0
45231,Darlington,31,0
45232,Dillon,3,0
45233,Dorchester,58,0
45234,Edgefield,6,0
45235,Fairfield,17,0
45236,Florence,53,5
45237,Georgetown,25,1
45238,Greenville,254,3
45239,Greenwood,15,0
45240,Hampton,5,0
45241,Horry,106,7
45242,Jasper,11,0
45243,Kershaw,170,3
45244,Lancaster,51,0
